ccid,r-time,r-time-decode,r-sts,r-val,r-spcl-val,gps-act,header,sim-operator,buffer,log-byte,driver_license_full,car_v,gsm_csq,gps-hdop,sattel,gps_speed,acc-on,ovr-spd,SOS-on,m-batt-low,m-batt-zro,turn-right,turn-left,crash-off,HA-off,HD-off,HC-off,gps-dist,lat,long,heading,imei,dvice-s/n,fw_ver,fuel-typ,fuel-lv,temper01,temper02
8966052503402407997F,21/12/2025 8:34,34:59.7,30,30054,37559,A,undefined,D,0,,,28300,18,68,26,61,1,0,0,0,0,0,0,1,1,1,1,14052.9,14.186663,101.891561,181,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2081,0,0
8966052503402407997F,21/12/2025 8:34,34:50.0,30,30054,37556,A,7E,D,0,,,28300,18,70,25,61,1,0,0,0,0,0,0,1,1,1,1,14052.9,14.187276,101.891633,192,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2081,0,0
8966052503402407997F,21/12/2025 8:34,34:43.7,304,30,37550,V,7E,D,0,,,28300,18,82,0,0,1,0,0,0,0,0,0,1,0,1,1,14052.9,14.188155,101.891948,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:34,34:43.6,30,30054,37550,V,7E,D,0,,,28300,18,82,0,0,1,0,0,0,0,0,0,1,0,1,1,14052.9,14.188155,101.891948,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:34,34:25.9,30,30054,37534,V,7E,D,0,,,28300,18,82,0,0,1,0,0,0,0,0,0,1,1,1,1,14052.6,14.193761,101.893858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:55.5,30,30054,37507,A,7E,D,0,,,28400,26,3,28,48,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.194326,101.89412,206,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:51.8,30,30054,37503,A,7E,D,0,,,28200,26,3,27,46,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.194736,101.894381,217,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:47.7,30,30054,37499,A,7E,D,1,,,28300,26,55,29,44,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.19509,101.894705,227,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:48.3,30,30054,37496,A,undefined,D,0,,,28300,26,53,29,43,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.19536,101.895071,237,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:13.7,50,31,33698,A,7E,D,0,,,28400,27,51,32,0,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.196366,101.896881,255,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:14.8,32,31,33698,A,7E,D,0,,,28300,27,51,32,0,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.196366,101.896881,255,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:13.6,31,30054,37468,A,7E,D,0,,,28400,27,53,31,6,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.196366,101.896881,257,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:33,33:12.5,32,31,33697,A,7E,D,0,,,28400,27,53,31,0,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.196366,101.896896,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2082,0,0
8966052503402407997F,21/12/2025 8:32,32:43.5,50,31,33670,A,7E,D,1,,,28300,27,52,29,0,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.196366,101.896896,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2081,0,0
8966052503402407997F,21/12/2025 8:32,32:44.3,50,31,33643,A,undefined,D,0,,,28400,28,53,30,0,1,0,0,0,0,0,0,1,1,1,1,14052.2,14.196366,101.896896,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:31,31:48.8,31,30054,37391,A,7E,D,0,,,28200,28,57,27,6,1,0,0,0,0,0,0,1,1,1,1,14051.6,14.196366,101.896896,224,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:31,31:43.8,30,28096,37387,A,7E,D,0,,,28300,28,68,24,19,1,0,0,0,0,0,0,1,1,1,1,14051.6,14.196431,101.897016,242,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:31,31:40.4,30,28096,37384,A,7E,D,0,,,28200,31,3,26,22,1,0,0,0,0,0,0,1,1,1,1,14051.6,14.196538,101.897138,219,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:31,31:20.5,30,28096,37366,A,7E,D,0,,,28300,31,53,30,57,1,0,0,0,0,0,0,1,1,1,1,14051.6,14.197811,101.899228,238,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:30,30:50.6,30,28096,37339,A,7E,D,0,,,28300,31,57,28,57,1,0,0,0,0,0,0,1,1,1,1,14050.6,14.20014,101.903185,236,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:30,30:46.6,30,28096,37335,A,7E,D,1,,,28300,31,56,30,57,1,0,0,0,0,0,0,1,1,1,1,14050.6,14.200505,101.903656,225,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:30,30:47.4,30,28096,37332,A,undefined,D,0,,,28300,31,56,31,57,1,0,0,0,0,0,0,1,1,1,1,14050.6,14.200835,101.903955,216,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:30,30:39.5,30,28096,37329,A,7E,D,0,,,28300,31,50,34,57,1,0,0,0,0,0,0,1,1,1,1,14050.6,14.20133,101.904273,206,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:30,30:36.0,30,28096,37325,A,7E,D,0,,,28300,31,53,32,57,1,0,0,0,0,0,0,1,1,1,1,14050.6,14.20187,101.904491,195,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:30,30:24.8,30,28096,37315,A,7E,D,0,,,28300,31,55,30,57,1,0,0,0,0,0,0,1,1,1,1,14050.6,14.203465,101.904676,184,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:29,29:54.5,30,28096,37288,A,7E,D,1,,,28300,31,53,31,59,1,0,0,0,0,0,0,1,1,1,1,14049.6,14.207953,101.905011,183,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:29,29:24.8,30,28096,37261,A,7E,D,0,,,28300,30,50,34,63,1,0,0,0,0,0,0,1,1,1,1,14049.6,14.2127,101.905361,183,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:29,29:22.6,30,28096,37259,A,7E,D,0,,,28300,30,51,33,63,1,0,0,0,0,0,0,1,1,1,1,14049.6,14.213023,101.905358,174,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:29,29:20.8,30,28096,37257,A,7E,D,1,,,28300,30,51,33,61,1,0,0,0,0,0,0,1,1,1,1,14049.6,14.213336,101.9053,165,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:29,29:18.0,30,28096,37254,A,7E,D,1,,,28300,30,52,32,63,1,0,0,0,0,0,0,1,1,1,1,14049.6,14.213776,101.905113,151,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:29,29:19.2,30,28096,37252,A,undefined,D,0,,,28200,30,54,32,63,1,0,0,0,0,0,0,1,1,1,1,14049.6,14.214043,101.904935,142,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:29,29:55.2,30,28096,37251,A,undefined,D,0,,,28300,30,54,32,61,1,0,0,0,0,0,0,1,1,1,1,14049.6,14.214275,101.904718,133,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:28,28:49.9,30,28096,37229,A,7E,D,0,,,28300,31,52,33,59,1,0,0,0,0,0,0,1,1,1,1,14048.6,14.21626,101.901523,122,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:28,28:19.5,30,28096,37202,A,7E,D,0,,,28300,31,52,33,61,1,0,0,0,0,0,0,1,1,1,1,14048.6,14.218655,101.897533,121,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:27,27:50.2,30,28096,37174,A,7E,D,2,,,28300,31,50,34,61,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.221061,101.893598,123,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:27,27:53.4,30,28096,37172,A,undefined,D,1,,,28300,31,50,34,61,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.221341,101.893221,132,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:27,27:53.3,30,28096,37169,A,undefined,D,0,,,28300,31,50,34,61,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.221686,101.892906,144,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:27,27:41.0,30,28096,37166,A,7E,D,0,,,28300,31,51,33,61,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.222076,101.892663,153,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:27,27:37.5,30,28096,37163,A,7E,D,0,,,28300,31,51,33,59,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.222503,101.892486,163,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:27,27:34.9,30,28096,37161,A,7E,D,0,,,28300,31,52,32,61,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.222948,101.892391,173,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:27,27:30.9,30,28096,37158,A,7E,D,0,,,28300,31,51,33,59,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.223555,101.892385,183,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:27,27:25.6,30,28096,37153,A,7E,D,0,,,28300,31,52,32,59,1,0,0,0,0,0,0,1,1,1,1,14047.6,14.224303,101.89245,184,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:26,26:55.9,30,28096,37125,A,7E,D,0,,,28300,30,53,31,56,1,0,0,0,0,0,0,1,1,1,1,14046.7,14.228696,101.8928,183,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:26,26:25.8,30,28096,37098,A,7E,D,1,,,28300,30,51,33,59,1,0,0,0,0,0,0,1,1,1,1,14046.7,14.233098,101.893146,184,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:25,26:26.3,30,28096,37071,A,undefined,D,0,,,28400,30,53,32,59,1,0,0,0,0,0,0,1,1,1,1,14045.7,14.237683,101.893503,184,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:25,25:25.6,30,28096,37044,A,7E,D,0,,,28300,30,51,33,59,1,0,0,0,0,0,0,1,1,1,1,14045.7,14.242206,101.893843,183,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:24,24:55.9,30,28096,37017,A,7E,D,1,,,28300,31,50,34,59,1,0,0,0,0,0,0,1,1,1,1,14044.7,14.246818,101.894176,184,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:24,24:57.2,30,28096,36989,A,undefined,D,0,,,28300,24,51,33,63,1,0,0,0,0,0,0,1,1,1,1,14044.7,14.251451,101.894505,186,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:24,24:23.8,30,28096,36988,A,7E,D,0,,,28300,24,50,34,63,1,0,0,0,0,0,0,1,1,1,1,14044.7,14.251766,101.894541,185,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:23,23:59.5,30,28096,36962,A,7E,D,0,,,28300,24,50,34,61,1,0,0,0,0,0,0,1,1,1,1,14043.7,14.25613,101.894858,182,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:23,23:53.0,30,28096,36958,A,7E,D,0,,,28300,20,50,34,61,1,0,0,0,0,0,0,1,1,1,1,14043.7,14.256751,101.894828,172,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:23,23:48.1,30,28096,36953,A,7E,D,0,,,28300,20,50,34,61,1,0,0,0,0,0,0,1,1,1,1,14043.7,14.257655,101.894611,163,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:23,23:25.7,30,28096,36935,A,7E,D,0,,,28300,20,50,34,59,1,0,0,0,0,0,0,1,1,1,1,14043.7,14.260763,101.89369,164,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:23,23:15.8,30,28096,36926,A,7E,D,0,,,28300,20,50,34,61,1,0,0,0,0,0,0,1,1,1,1,14043.7,14.2621,101.893303,164,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:23,23:12.4,30,28096,36923,A,7E,D,1,,,28300,20,52,32,63,1,0,0,0,0,0,0,1,1,1,1,14043.7,14.262561,101.89321,173,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:22,23:13.3,30,28096,36908,A,undefined,D,0,,,28300,22,53,31,63,1,0,0,0,0,0,0,1,1,1,1,14042.6,14.265236,101.893331,183,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:22,22:25.7,30,28096,36880,A,7E,D,0,,,28300,24,50,34,67,1,0,0,0,0,0,0,1,1,1,1,14042.6,14.270166,101.893656,183,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:21,21:55.9,30,28096,36853,A,7E,D,1,,,28300,24,52,32,61,1,0,0,0,0,0,0,1,1,1,1,14041.6,14.275095,101.893945,184,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:21,21:57.3,30,28096,36826,A,undefined,D,0,,,28300,29,52,32,59,1,0,0,0,0,0,0,1,1,1,1,14041.6,14.27964,101.894271,182,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:21,21:21.4,30,28096,36822,A,7E,D,0,,,28300,29,52,32,59,1,0,0,0,0,0,0,1,1,1,1,14041.6,14.280246,101.894243,171,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:21,21:17.6,30,28096,36819,A,7E,D,0,,,28300,29,52,32,59,1,0,0,0,0,0,0,1,1,1,1,14041.6,14.28083,101.894085,160,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:21,21:14.6,30,28096,36816,A,7E,D,0,,,28300,29,57,31,59,1,0,0,0,0,0,0,1,1,1,1,14041.6,14.281241,101.893898,151,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:21,21:11.6,30,28096,36813,A,7E,D,0,,,28300,31,54,32,57,1,0,0,0,0,0,0,1,1,1,1,14041.6,14.281611,101.893646,141,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:20,20:46.1,30,28096,36790,A,7E,D,0,,,28300,31,55,31,57,1,0,0,0,0,0,0,1,1,1,1,14040.6,14.284143,101.890698,130,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:20,20:15.8,30,28096,36762,A,7E,D,0,,,28300,31,55,31,61,1,0,0,0,0,0,0,1,1,1,1,14040.6,14.287028,101.887246,131,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:19,19:45.8,30,28096,36735,A,7E,D,0,,,28300,26,53,31,59,1,0,0,0,0,0,0,1,1,1,1,14039.5,14.290068,101.883645,138,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:19,19:41.4,30,28096,36731,A,7E,D,0,,,28300,26,54,30,61,1,0,0,0,0,0,0,1,1,1,1,14039.5,14.29056,101.883271,148,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:19,19:18.6,30,28096,36711,A,7E,D,1,,,28400,26,66,27,70,1,0,0,0,0,0,0,1,1,1,1,14039.5,14.294313,101.881733,159,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:18,19:19.3,30,28096,36683,A,undefined,D,0,,,28300,31,53,31,54,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.298933,101.879901,153,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:18,18:45.5,30,28096,36681,A,7E,D,0,,,28300,31,52,32,52,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.299285,101.879683,142,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:18,18:42.6,30,28096,36678,A,7E,D,0,,,28300,31,55,30,50,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.299576,101.879415,132,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:18,18:39.8,30,28096,36675,A,7E,D,0,,,28300,31,55,30,50,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.299813,101.879105,122,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:18,18:36.6,30,28096,36673,A,7E,D,0,,,28300,28,56,29,48,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.299981,101.878765,111,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:18,18:33.1,30,28096,36669,A,7E,D,0,,,28300,28,3,28,46,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.300106,101.878288,99,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:18,18:29.7,30,28096,36666,A,7E,D,0,,,28300,28,56,29,43,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.300136,101.877946,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:18,18:18.8,30,28096,36656,A,7E,D,0,,,28300,28,55,30,30,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.29999,101.876901,78,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:18,18:13.6,30,28096,36652,A,7E,D,1,,,28300,28,52,31,24,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.299946,101.876551,88,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:18,18:34.4,30,28096,36643,A,undefined,D,1,,,28300,28,56,29,24,1,0,0,0,0,0,0,1,1,1,1,14038.8,14.299998,101.87598,103,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:17,18:14.3,30,28096,36624,A,undefined,D,0,,,28300,31,56,30,24,1,0,0,0,0,0,0,1,1,1,1,14038.4,14.30052,101.874748,120,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:17,17:15.8,30,28096,36599,A,7E,D,0,,,28300,28,54,31,30,1,0,0,0,0,0,0,1,1,1,1,14038.4,14.301731,101.873505,136,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2080,0,0
8966052503402407997F,21/12/2025 8:16,16:57.0,30,28096,36582,A,7E,D,0,,,28300,28,55,30,44,1,0,0,0,0,0,0,1,1,1,1,14038.4,14.30284,101.872263,126,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:16,16:51.6,30,28096,36577,A,7E,D,1,,,28300,28,57,29,43,1,0,0,0,0,0,0,1,1,1,1,14037.7,14.303138,101.871763,117,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:16,16:22.5,30,28096,36551,A,7E,D,1,,,28300,24,55,30,41,1,0,0,0,0,0,0,1,1,1,1,14037.7,14.304033,101.868805,108,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:16,16:23.4,30,28096,36545,A,undefined,D,0,,,28300,24,56,30,43,1,0,0,0,0,0,0,1,1,1,1,14037.7,14.30418,101.868018,99,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:16,16:52.3,30,28096,36543,A,undefined,D,0,,,28300,24,56,30,41,1,0,0,0,0,0,0,1,1,1,1,14037.7,14.30423,101.867806,108,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:16,16:10.7,30,28096,36540,A,7E,D,0,,,28300,24,3,28,39,1,0,0,0,0,0,0,1,1,1,1,14037.7,14.304356,101.867523,120,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:16,16:07.7,30,28096,36537,A,7E,D,0,,,28300,24,3,28,35,1,0,0,0,0,0,0,1,1,1,1,14037.7,14.304518,101.86729,131,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:16,16:04.9,30,28096,36535,A,7E,D,0,,,28300,24,54,30,37,1,0,0,0,0,0,0,1,1,1,1,14037.7,14.304716,101.867096,141,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:15,15:42.7,30,28096,36515,A,7E,D,0,,,28300,19,66,27,35,1,0,0,0,0,0,0,1,1,1,1,14037.2,14.30667,101.866018,151,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:15,15:37.7,30,28096,36510,A,7E,D,1,,,28300,19,3,29,46,1,0,0,0,0,0,0,1,1,1,1,14037.2,14.307113,101.865701,141,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:15,15:38.2,30,28096,36504,A,undefined,D,0,,,28300,19,3,28,41,1,0,0,0,0,0,0,1,1,1,1,14037.2,14.307693,101.865156,132,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:15,15:25.6,30,28096,36499,A,7E,D,0,,,28300,19,3,29,37,1,0,0,0,0,0,0,1,1,1,1,14037.2,14.307995,101.864746,121,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:15,15:16.9,30,28096,36491,A,7E,D,0,,,28300,25,53,31,24,1,0,0,0,0,0,0,1,1,1,1,14037.2,14.308335,101.86408,111,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:14,14:54.3,30,28096,36470,A,7E,D,0,,,28300,25,3,30,20,1,0,0,0,0,0,0,1,1,1,1,14036.8,14.308535,101.862776,96,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:14,14:55.3,30,28096,36443,A,undefined,D,0,,,28300,25,54,31,20,1,0,0,0,0,0,0,1,1,1,1,14036.8,14.308693,101.861135,99,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2078,0,0
8966052503402407997F,21/12/2025 8:14,14:06.5,30,28096,36427,A,7E,D,0,,,28300,25,3,30,22,1,0,0,0,0,0,0,1,1,1,1,14036.8,14.308981,101.86021,115,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2079,0,0
8966052503402407997F,21/12/2025 8:13,13:36.7,30,28096,36400,A,7E,D,0,,,28300,21,3,29,22,1,0,0,0,0,0,0,1,1,1,1,14036.4,14.309831,101.8586,115,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2077,0,0
8966052503402407997F,21/12/2025 8:13,13:06.8,30,28096,36373,A,7E,D,0,,,28300,21,56,29,22,1,0,0,0,0,0,0,1,1,1,1,14036.4,14.310301,101.85688,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2076,0,0
8966052503402407997F,21/12/2025 8:12,12:49.8,30,28096,36358,A,7E,D,0,,,28300,21,57,29,26,1,0,0,0,0,0,0,1,1,1,1,14036,14.310668,101.85587,117,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2075,0,0
8966052503402407997F,21/12/2025 8:12,12:19.7,30,28096,36330,A,7E,D,0,,,28300,21,53,32,20,1,0,0,0,0,0,0,1,1,1,1,14036,14.31178,101.854456,127,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2074,0,0
8966052503402407997F,21/12/2025 8:12,12:07.6,30,28096,36319,A,7E,D,0,,,28300,21,3,31,22,1,0,0,0,0,0,0,1,1,1,1,14036,14.31212,101.853838,111,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2073,0,0
8966052503402407997F,21/12/2025 8:11,11:55.7,30,28096,36308,A,7E,D,1,,,28300,21,53,32,26,1,0,0,0,0,0,0,1,1,1,1,14036,14.312281,101.853101,95,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2073,0,0
8966052503402407997F,21/12/2025 8:11,11:25.9,30,28096,36281,A,7E,D,0,,,28300,21,3,31,26,1,0,0,0,0,0,0,1,1,1,1,14035.6,14.31209,101.851205,79,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2071,0,0
